recordingId,assetName,originalAssetName,originalAssetStartSec,duration,site,season,timestamp,datasets,annotationId,commonName,taxonCode,startSec,endSec,lowFreq,highFreq,reviewStatus,legacyUuid,creatingUser,detectionModel,confidenceScore,sunsetOffsetMin,civilDawnOffsetMin,civilDuskOffsetMin,nauticalDawnOffsetMin,nauticalDuskOffsetMin,astronomicalDawnOffsetMin,astronomicalDuskOffsetMin,tags
1051084,ANGELA_2016-07-19_20.21.14_Z_3.wav,ANGELA-NFC_20160719_202114.wav,14125.900000000001,4.8,ANGELA,Fall 2024,2016-07-20T00:16:39.901Z,,1892990,Upland Sandpiper,uplsan,1.5,3.29999999999927,0,11025,Reviewed,,,nfc_taxo141,0.965063750743866,204,-279,167,-231,118,-169,56,
1042941,ANGELA_2016-07-07_20.30.12_Z_67.wav,ANGELA-NFC_20160707_203012.wav,27254.5,5.4,ANGELA,Fall 2024,2016-07-08T04:04:26.501Z,,1882809,Upland Sandpiper,uplsan,1.5,3.90000000000146,0,11025,Reviewed,,,nfc_taxo141,0.96368545293808,423,-38,384,13,332,84,261,
1042870,ANGELA_2016-07-06_20.30.11_Z_36.wav,ANGELA-NFC_20160706_203011.wav,32310.7,4.2,ANGELA,Fall 2024,2016-07-07T05:28:41.701Z,,1882723,Upland Sandpiper,uplsan,1.5,2.70000000000073,0,11025,Reviewed,,,nfc_taxo141,0.962649345397949,507,47,468,99,416,170,343,
1042866,ANGELA_2016-07-06_20.30.11_Z_32.wav,ANGELA-NFC_20160706_203011.wav,32273.5,4.8,ANGELA,Fall 2024,2016-07-07T05:28:04.501Z,,1882719,Upland Sandpiper,uplsan,1.5,3.30000000000291,0,11025,Reviewed,,,nfc_taxo141,0.965063393115997,506,46,467,98,415,170,343,
1042734,ANGELA_2016-07-04_20.31.09_Z_98.wav,ANGELA-NFC_20160704_203109.wav,31816.7,4.8,ANGELA,Fall 2024,2016-07-05T05:21:25.701Z,,1882568,Upland Sandpiper,uplsan,1.5,3.29999999999927,0,11025,Reviewed,,,nfc_taxo141,0.965076923370361,499,41,460,94,407,167,333,
1077907,SHEEP_2016-07-02_03.48.47_Z_3.wav,SHEEP-NFC21C_20160702_034847.wav,5007.700000000001,4.6,SHEEP,Fall 2024,2016-07-02T05:12:14.701Z,,1935563,Upland Sandpiper,uplsan,1.5,3.09999999999945,0,11025,Reviewed,,,nfc_taxo141,0.963295698165894,458,3,419,56,366,131,290,
1077833,SHEEP_2016-06-30_21.03.00_Z_0.wav,SHEEP-NFC21C_20160630_210300.wav,91.10000000000001,4.4,SHEEP,Fall 2024,2016-06-30T21:04:31.101Z,,1935472,Upland Sandpiper,uplsan,1.5,2.89999999999999,0,11025,Reviewed,,,nfc_taxo141,0.954827785491943,-30,-484,-69,-431,-123,-356,-199,
1064285,ANGELA_2016-06-28_20.33.10_Z_48.wav,ANGELA-NFC_20160628_203310.wav,4071.3,6.8,ANGELA,Fall 2024,2016-06-28T21:41:01.301Z,,1912323,Upland Sandpiper,uplsan,1.5,5.30000000000018,0,11025,Reviewed,,,nfc_taxo141,0.964573800563812,37,-415,-3,-362,-56,-284,-134,
1077687,SHEEP_2016-06-27_21.04.00_Z_4.wav,SHEEP-NFC21C_20160627_210400.wav,2017.1000000000001,4.4,SHEEP,Fall 2024,2016-06-27T21:37:37.101Z,,1935250,Upland Sandpiper,uplsan,1.5,2.89999999999986,0,11025,Reviewed,,,nfc_taxo141,0.96360570192337,2,-449,-37,-396,-90,-319,-168,
1056500,FLOOD_2016-06-21_21.04.00_Z_89.wav,FLOOD-NFC21C_20160621_210400.wav,2743.7000000000003,12.2,FLOOD,Fall 2024,2016-06-21T21:49:43.701Z,,1900794,Spotted Sandpiper,sposan,1.5,6.29999999999973,0,11025,Unreviewed,,,nfc_taxo141,0.987646222114563,15,-435,-25,-381,-79,-302,-158,
1056500,FLOOD_2016-06-21_21.04.00_Z_89.wav,FLOOD-NFC21C_20160621_210400.wav,2743.7000000000003,12.2,FLOOD,Fall 2024,2016-06-21T21:49:43.708Z,,1900795,Upland Sandpiper,uplsan,8.69999999999982,10.6999999999998,0,11025,Reviewed,,,nfc_taxo141,0.964763283729553,15,-435,-25,-381,-79,-302,-158,
1051593,FLOOD_2016-06-02_20.53.00_Z_48.wav,FLOOD-NFC21C_20160602_205300.wav,1871.9,7.6,FLOOD,Fall 2024,2016-06-02T21:24:11.901Z,,1893606,Upland Sandpiper,uplsan,1.5,3.09999999999991,0,11025,Reviewed,,,nfc_taxo141,0.961776733398438,-1,-464,-39,-412,-90,-341,-160,
1051593,FLOOD_2016-06-02_20.53.00_Z_48.wav,FLOOD-NFC21C_20160602_205300.wav,1871.9,7.6,FLOOD,Fall 2024,2016-06-02T21:24:11.904Z,,1893607,Spotted Sandpiper,sposan,4.29999999999995,6.09999999999991,0,11025,Unreviewed,,,nfc_taxo141,0.989626288414001,-1,-464,-39,-412,-90,-341,-160,
1033345,ANGELA_2016-05-28_09.47.07_Z_1.wav,ANGELA-NFC_20160528_094707.wav,521.7,4.2,ANGELA,Fall 2024,2016-05-28T09:55:48.701Z,,1864268,Upland Sandpiper,uplsan,1.5,2.69999999999993,0,11025,Reviewed,,,nfc_taxo141,0.958529233932495,788,315,750,365,700,432,635,
1040673,ANGELA_2016-05-18_20.07.01_Z_3.wav,ANGELA-NFC_20160518_200701.wav,3938.3,4.6,ANGELA,Fall 2024,2016-05-18T21:12:39.301Z,,1879182,Upland Sandpiper,uplsan,1.5,3.09999999999991,0,11025,Reviewed,,,nfc_taxo141,0.965023219585419,35,-457,-2,-410,-49,-351,-107,
