recordingId,assetName,originalAssetName,originalAssetStartSec,duration,site,season,timestamp,datasets,annotationId,commonName,taxonCode,startSec,endSec,lowFreq,highFreq,reviewStatus,legacyUuid,creatingUser,detectionModel,confidenceScore,sunsetOffsetMin,civilDawnOffsetMin,civilDuskOffsetMin,nauticalDawnOffsetMin,nauticalDuskOffsetMin,astronomicalDawnOffsetMin,astronomicalDuskOffsetMin,tags
1062109,FLOOD_2016-08-10_20.24.00_Z_78.wav,FLOOD-NFC21C_20160810_202400.wav,3903.7000000000003,15.6,FLOOD,Fall 2024,2016-08-10T21:29:03.708Z,,1909001,Spotted Sandpiper,sposan,8.5,10.2999999999997,0,11025,Unreviewed,,,nfc_taxo141,0.978351771831512,33,-508,0,-466,-43,-419,-91,
1062109,FLOOD_2016-08-10_20.24.00_Z_78.wav,FLOOD-NFC21C_20160810_202400.wav,3903.7000000000003,15.6,FLOOD,Fall 2024,2016-08-10T21:29:03.709Z,,1909002,Upland Sandpiper,uplsan,9.90000000000009,11.6999999999998,0,11025,Unreviewed,,,nfc_taxo141,0.908758699893951,33,-508,0,-466,-43,-419,-91,
1062109,FLOOD_2016-08-10_20.24.00_Z_78.wav,FLOOD-NFC21C_20160810_202400.wav,3903.7000000000003,15.6,FLOOD,Fall 2024,2016-08-10T21:29:03.712Z,,1909003,Spotted Sandpiper,sposan,12.6999999999998,14.0999999999999,0,11025,Unreviewed,,,nfc_taxo141,0.970789432525635,33,-508,0,-466,-43,-419,-91,
1062038,FLOOD_2016-08-10_20.24.00_Z_7.wav,FLOOD-NFC21C_20160810_202400.wav,1537.5,4.6,FLOOD,Fall 2024,2016-08-10T20:49:37.501Z,,1908859,Upland Sandpiper,uplsan,1.5,3.10000000000014,0,11025,Unreviewed,,,nfc_taxo141,0.907106041908264,-6,-548,-40,-506,-82,-458,-130,
1062036,FLOOD_2016-08-10_20.24.00_Z_5.wav,FLOOD-NFC21C_20160810_202400.wav,1035.1000000000001,5.4,FLOOD,Fall 2024,2016-08-10T20:41:15.101Z,,1908857,Upland Sandpiper,uplsan,1.5,3.89999999999986,0,11025,Unreviewed,,,nfc_taxo141,0.90609610080719,-15,-556,-48,-514,-91,-466,-139,
1062026,FLOOD_2016-08-10_03.10.44_Z_3.wav,FLOOD-NFC21C_20160810_031044.wav,7258.1,4.2,FLOOD,Fall 2024,2016-08-10T05:11:42.101Z,,1908847,Upland Sandpiper,uplsan,1.5,2.69999999999982,0,11025,Unreviewed,,,nfc_taxo141,0.903514802455902,494,-44,460,-2,418,46,369,
1062025,FLOOD_2016-08-10_03.10.44_Z_2.wav,FLOOD-NFC21C_20160810_031044.wav,1016.3000000000001,5.2,FLOOD,Fall 2024,2016-08-10T03:27:40.301Z,,1908846,Upland Sandpiper,uplsan,1.5,3.69999999999993,0,11025,Unreviewed,,,nfc_taxo141,0.91520369052887,390,-148,356,-106,314,-58,265,
1062024,FLOOD_2016-08-10_03.10.44_Z_1.wav,FLOOD-NFC21C_20160810_031044.wav,282.7,16,FLOOD,Fall 2024,2016-08-10T03:15:26.701Z,,1908843,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.910798788070679,378,-161,344,-118,302,-70,253,
1062024,FLOOD_2016-08-10_03.10.44_Z_1.wav,FLOOD-NFC21C_20160810_031044.wav,282.7,16,FLOOD,Fall 2024,2016-08-10T03:15:26.706Z,,1908844,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.910798788070679,378,-161,344,-118,302,-70,253,
1062024,FLOOD_2016-08-10_03.10.44_Z_1.wav,FLOOD-NFC21C_20160810_031044.wav,282.7,16,FLOOD,Fall 2024,2016-08-10T03:15:26.711Z,,1908845,Upland Sandpiper,uplsan,11.5,14.5,0,11025,Unreviewed,,,nfc_taxo141,0.910798788070679,378,-161,344,-118,302,-70,253,
1062023,FLOOD_2016-08-10_03.10.44_Z_0.wav,FLOOD-NFC21C_20160810_031044.wav,167.10000000000002,25.4,FLOOD,Fall 2024,2016-08-10T03:13:31.101Z,,1908838,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.925664007663727,376,-163,342,-120,300,-72,251,
1062023,FLOOD_2016-08-10_03.10.44_Z_0.wav,FLOOD-NFC21C_20160810_031044.wav,167.10000000000002,25.4,FLOOD,Fall 2024,2016-08-10T03:13:31.106Z,,1908839,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.925664007663727,376,-163,342,-120,300,-72,251,
1062023,FLOOD_2016-08-10_03.10.44_Z_0.wav,FLOOD-NFC21C_20160810_031044.wav,167.10000000000002,25.4,FLOOD,Fall 2024,2016-08-10T03:13:31.111Z,,1908840,Upland Sandpiper,uplsan,11.5,16.5,0,11025,Unreviewed,,,nfc_taxo141,0.925664007663727,376,-163,342,-120,300,-72,251,
1062023,FLOOD_2016-08-10_03.10.44_Z_0.wav,FLOOD-NFC21C_20160810_031044.wav,167.10000000000002,25.4,FLOOD,Fall 2024,2016-08-10T03:13:31.116Z,,1908841,Upland Sandpiper,uplsan,16.5,21.5,0,11025,Unreviewed,,,nfc_taxo141,0.925664007663727,376,-163,342,-120,300,-72,251,
1062023,FLOOD_2016-08-10_03.10.44_Z_0.wav,FLOOD-NFC21C_20160810_031044.wav,167.10000000000002,25.4,FLOOD,Fall 2024,2016-08-10T03:13:31.121Z,,1908842,Upland Sandpiper,uplsan,21.5,23.9,0,11025,Unreviewed,,,nfc_taxo141,0.925664007663727,376,-163,342,-120,300,-72,251,
1062022,FLOOD_2016-08-09_20.25.00_Z_63.wav,FLOOD-NFC21C_20160809_202500.wav,23224.5,10.4,FLOOD,Fall 2024,2016-08-10T02:52:04.501Z,,1908836,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.920987486839294,355,-184,321,-142,278,-93,230,
1062022,FLOOD_2016-08-09_20.25.00_Z_63.wav,FLOOD-NFC21C_20160809_202500.wav,23224.5,10.4,FLOOD,Fall 2024,2016-08-10T02:52:04.506Z,,1908837,Upland Sandpiper,uplsan,6.5,8.90000000000146,0,11025,Unreviewed,,,nfc_taxo141,0.920987486839294,355,-184,321,-142,278,-93,230,
1062021,FLOOD_2016-08-09_20.25.00_Z_62.wav,FLOOD-NFC21C_20160809_202500.wav,23071.100000000002,11,FLOOD,Fall 2024,2016-08-10T02:49:31.101Z,,1908834,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.918741822242737,352,-187,318,-144,276,-96,227,
1062021,FLOOD_2016-08-09_20.25.00_Z_62.wav,FLOOD-NFC21C_20160809_202500.wav,23071.100000000002,11,FLOOD,Fall 2024,2016-08-10T02:49:31.106Z,,1908835,Upland Sandpiper,uplsan,6.5,9.5,0,11025,Unreviewed,,,nfc_taxo141,0.918741822242737,352,-187,318,-144,276,-96,227,
1062020,FLOOD_2016-08-09_20.25.00_Z_61.wav,FLOOD-NFC21C_20160809_202500.wav,22198.300000000003,13,FLOOD,Fall 2024,2016-08-10T02:34:58.301Z,,1908832,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.91328901052475,338,-201,304,-159,261,-111,212,
1062020,FLOOD_2016-08-09_20.25.00_Z_61.wav,FLOOD-NFC21C_20160809_202500.wav,22198.300000000003,13,FLOOD,Fall 2024,2016-08-10T02:34:58.306Z,,1908833,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.91328901052475,338,-201,304,-159,261,-111,212,
1062019,FLOOD_2016-08-09_20.25.00_Z_60.wav,FLOOD-NFC21C_20160809_202500.wav,21923.300000000003,9.2,FLOOD,Fall 2024,2016-08-10T02:30:23.301Z,,1908830,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.907423377037048,333,-206,299,-163,257,-115,208,
1062019,FLOOD_2016-08-09_20.25.00_Z_60.wav,FLOOD-NFC21C_20160809_202500.wav,21923.300000000003,9.2,FLOOD,Fall 2024,2016-08-10T02:30:23.306Z,,1908831,Upland Sandpiper,uplsan,6.5,7.69999999999709,0,11025,Unreviewed,,,nfc_taxo141,0.907423377037048,333,-206,299,-163,257,-115,208,
1062018,FLOOD_2016-08-09_20.25.00_Z_59.wav,FLOOD-NFC21C_20160809_202500.wav,21907.7,11.8,FLOOD,Fall 2024,2016-08-10T02:30:07.701Z,,1908828,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.90052342414856,333,-206,299,-164,256,-115,208,
1062018,FLOOD_2016-08-09_20.25.00_Z_59.wav,FLOOD-NFC21C_20160809_202500.wav,21907.7,11.8,FLOOD,Fall 2024,2016-08-10T02:30:07.706Z,,1908829,Upland Sandpiper,uplsan,6.5,10.2999999999993,0,11025,Unreviewed,,,nfc_taxo141,0.90052342414856,333,-206,299,-164,256,-115,208,
1062017,FLOOD_2016-08-09_20.25.00_Z_58.wav,FLOOD-NFC21C_20160809_202500.wav,21853.300000000003,18,FLOOD,Fall 2024,2016-08-10T02:29:13.301Z,,1908825,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.9066521525383,332,-207,298,-165,255,-116,207,
1062017,FLOOD_2016-08-09_20.25.00_Z_58.wav,FLOOD-NFC21C_20160809_202500.wav,21853.300000000003,18,FLOOD,Fall 2024,2016-08-10T02:29:13.306Z,,1908826,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.9066521525383,332,-207,298,-165,255,-116,207,
1062017,FLOOD_2016-08-09_20.25.00_Z_58.wav,FLOOD-NFC21C_20160809_202500.wav,21853.300000000003,18,FLOOD,Fall 2024,2016-08-10T02:29:13.311Z,,1908827,Upland Sandpiper,uplsan,11.5,16.5,0,11025,Unreviewed,,,nfc_taxo141,0.9066521525383,332,-207,298,-165,255,-116,207,
1062016,FLOOD_2016-08-09_20.25.00_Z_57.wav,FLOOD-NFC21C_20160809_202500.wav,21805.9,22.2,FLOOD,Fall 2024,2016-08-10T02:28:25.901Z,,1908821,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.912782490253448,331,-208,297,-165,255,-117,206,
1062016,FLOOD_2016-08-09_20.25.00_Z_57.wav,FLOOD-NFC21C_20160809_202500.wav,21805.9,22.2,FLOOD,Fall 2024,2016-08-10T02:28:25.906Z,,1908822,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.912782490253448,331,-208,297,-165,255,-117,206,
1062016,FLOOD_2016-08-09_20.25.00_Z_57.wav,FLOOD-NFC21C_20160809_202500.wav,21805.9,22.2,FLOOD,Fall 2024,2016-08-10T02:28:25.911Z,,1908823,Upland Sandpiper,uplsan,11.5,16.5,0,11025,Unreviewed,,,nfc_taxo141,0.912782490253448,331,-208,297,-165,255,-117,206,
1062016,FLOOD_2016-08-09_20.25.00_Z_57.wav,FLOOD-NFC21C_20160809_202500.wav,21805.9,22.2,FLOOD,Fall 2024,2016-08-10T02:28:25.916Z,,1908824,Upland Sandpiper,uplsan,16.5,20.7000000000007,0,11025,Unreviewed,,,nfc_taxo141,0.912782490253448,331,-208,297,-165,255,-117,206,
1062015,FLOOD_2016-08-09_20.25.00_Z_56.wav,FLOOD-NFC21C_20160809_202500.wav,21227.7,4.4,FLOOD,Fall 2024,2016-08-10T02:18:47.701Z,,1908820,Upland Sandpiper,uplsan,1.5,2.90000000000146,0,11025,Unreviewed,,,nfc_taxo141,0.912782371044159,321,-217,288,-175,245,-127,196,
1062014,FLOOD_2016-08-09_20.25.00_Z_55.wav,FLOOD-NFC21C_20160809_202500.wav,20627.100000000002,4.4,FLOOD,Fall 2024,2016-08-10T02:08:47.101Z,,1908819,Upland Sandpiper,uplsan,1.5,2.89999999999782,0,11025,Unreviewed,,,nfc_taxo141,0.915930271148682,311,-227,278,-185,235,-137,186,
1062013,FLOOD_2016-08-09_20.25.00_Z_54.wav,FLOOD-NFC21C_20160809_202500.wav,20203.300000000003,15.8,FLOOD,Fall 2024,2016-08-10T02:01:43.301Z,,1908816,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.933845400810242,304,-234,270,-192,228,-144,179,
1062013,FLOOD_2016-08-09_20.25.00_Z_54.wav,FLOOD-NFC21C_20160809_202500.wav,20203.300000000003,15.8,FLOOD,Fall 2024,2016-08-10T02:01:43.306Z,,1908817,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.933845400810242,304,-234,270,-192,228,-144,179,
1062013,FLOOD_2016-08-09_20.25.00_Z_54.wav,FLOOD-NFC21C_20160809_202500.wav,20203.300000000003,15.8,FLOOD,Fall 2024,2016-08-10T02:01:43.311Z,,1908818,Upland Sandpiper,uplsan,11.5,14.2999999999993,0,11025,Unreviewed,,,nfc_taxo141,0.933845400810242,304,-234,270,-192,228,-144,179,
1062012,FLOOD_2016-08-09_20.25.00_Z_53.wav,FLOOD-NFC21C_20160809_202500.wav,20158.100000000002,14.6,FLOOD,Fall 2024,2016-08-10T02:00:58.101Z,,1908813,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.910013854503632,304,-235,270,-193,227,-145,178,
1062012,FLOOD_2016-08-09_20.25.00_Z_53.wav,FLOOD-NFC21C_20160809_202500.wav,20158.100000000002,14.6,FLOOD,Fall 2024,2016-08-10T02:00:58.106Z,,1908814,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.910013854503632,304,-235,270,-193,227,-145,178,
1062012,FLOOD_2016-08-09_20.25.00_Z_53.wav,FLOOD-NFC21C_20160809_202500.wav,20158.100000000002,14.6,FLOOD,Fall 2024,2016-08-10T02:00:58.111Z,,1908815,Upland Sandpiper,uplsan,11.5,13.0999999999985,0,11025,Unreviewed,,,nfc_taxo141,0.910013854503632,304,-235,270,-193,227,-145,178,
1062010,FLOOD_2016-08-09_20.25.00_Z_51.wav,FLOOD-NFC21C_20160809_202500.wav,18098.3,4.6,FLOOD,Fall 2024,2016-08-10T01:26:38.301Z,,1908811,Upland Sandpiper,uplsan,1.5,3.10000000000218,0,11025,Unreviewed,,,nfc_taxo141,0.914232790470123,269,-269,235,-227,193,-179,144,
1062009,FLOOD_2016-08-09_20.25.00_Z_50.wav,FLOOD-NFC21C_20160809_202500.wav,17638.5,8,FLOOD,Fall 2024,2016-08-10T01:18:58.501Z,,1908810,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.934175372123718,262,-277,228,-235,185,-187,136,
1062008,FLOOD_2016-08-09_20.25.00_Z_49.wav,FLOOD-NFC21C_20160809_202500.wav,15823.900000000001,4.8,FLOOD,Fall 2024,2016-08-10T00:48:43.901Z,,1908809,Upland Sandpiper,uplsan,1.5,3.29999999999927,0,11025,Unreviewed,,,nfc_taxo141,0.901689827442169,231,-307,197,-265,155,-217,106,
1062007,FLOOD_2016-08-09_20.25.00_Z_48.wav,FLOOD-NFC21C_20160809_202500.wav,15656.900000000001,10,FLOOD,Fall 2024,2016-08-10T00:45:56.901Z,,1908807,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.902864813804626,229,-310,195,-268,152,-220,103,
1062007,FLOOD_2016-08-09_20.25.00_Z_48.wav,FLOOD-NFC21C_20160809_202500.wav,15656.900000000001,10,FLOOD,Fall 2024,2016-08-10T00:45:56.906Z,,1908808,Upland Sandpiper,uplsan,6.5,8.5,0,11025,Unreviewed,,,nfc_taxo141,0.902864813804626,229,-310,195,-268,152,-220,103,
1062006,FLOOD_2016-08-09_20.25.00_Z_47.wav,FLOOD-NFC21C_20160809_202500.wav,15633.5,11.4,FLOOD,Fall 2024,2016-08-10T00:45:33.501Z,,1908805,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.90997576713562,228,-310,194,-268,152,-220,103,
1062006,FLOOD_2016-08-09_20.25.00_Z_47.wav,FLOOD-NFC21C_20160809_202500.wav,15633.5,11.4,FLOOD,Fall 2024,2016-08-10T00:45:33.506Z,,1908806,Upland Sandpiper,uplsan,6.5,9.90000000000146,0,11025,Unreviewed,,,nfc_taxo141,0.90997576713562,228,-310,194,-268,152,-220,103,
1062005,FLOOD_2016-08-09_20.25.00_Z_46.wav,FLOOD-NFC21C_20160809_202500.wav,13972.1,15,FLOOD,Fall 2024,2016-08-10T00:17:52.101Z,,1908803,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.916255533695221,201,-338,167,-296,124,-248,75,
1062005,FLOOD_2016-08-09_20.25.00_Z_46.wav,FLOOD-NFC21C_20160809_202500.wav,13972.1,15,FLOOD,Fall 2024,2016-08-10T00:17:52.108Z,,1908804,Upland Sandpiper,uplsan,8.5,13.5,0,11025,Unreviewed,,,nfc_taxo141,0.903123736381531,201,-338,167,-296,124,-248,75,
1062004,FLOOD_2016-08-09_20.25.00_Z_45.wav,FLOOD-NFC21C_20160809_202500.wav,13958.5,6.2,FLOOD,Fall 2024,2016-08-10T00:17:38.501Z,,1908802,Upland Sandpiper,uplsan,1.5,4.70000000000073,0,11025,Unreviewed,,,nfc_taxo141,0.909513533115387,200,-338,166,-296,124,-248,75,
1062003,FLOOD_2016-08-09_20.25.00_Z_44.wav,FLOOD-NFC21C_20160809_202500.wav,13722.1,7.4,FLOOD,Fall 2024,2016-08-10T00:13:42.101Z,,1908801,Upland Sandpiper,uplsan,1.5,5.89999999999964,0,11025,Unreviewed,,,nfc_taxo141,0.903386950492859,196,-342,162,-300,120,-252,71,
1062002,FLOOD_2016-08-09_20.25.00_Z_43.wav,FLOOD-NFC21C_20160809_202500.wav,13674.5,12.6,FLOOD,Fall 2024,2016-08-10T00:12:54.501Z,,1908798,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.910083055496216,196,-343,162,-301,119,-253,70,
1062002,FLOOD_2016-08-09_20.25.00_Z_43.wav,FLOOD-NFC21C_20160809_202500.wav,13674.5,12.6,FLOOD,Fall 2024,2016-08-10T00:12:54.506Z,,1908799,Upland Sandpiper,uplsan,6.5,8.10000000000036,0,11025,Unreviewed,,,nfc_taxo141,0.910083055496216,196,-343,162,-301,119,-253,70,
1062002,FLOOD_2016-08-09_20.25.00_Z_43.wav,FLOOD-NFC21C_20160809_202500.wav,13674.5,12.6,FLOOD,Fall 2024,2016-08-10T00:12:54.508Z,,1908800,Upland Sandpiper,uplsan,8.70000000000073,11.1000000000004,0,11025,Unreviewed,,,nfc_taxo141,0.911924660205841,196,-343,162,-301,119,-253,70,
1062001,FLOOD_2016-08-09_20.25.00_Z_42.wav,FLOOD-NFC21C_20160809_202500.wav,13001.900000000001,6.8,FLOOD,Fall 2024,2016-08-10T00:01:41.901Z,,1908797,Upland Sandpiper,uplsan,1.5,5.29999999999927,0,11025,Unreviewed,,,nfc_taxo141,0.907335579395294,184,-354,150,-312,108,-264,59,
1062000,FLOOD_2016-08-09_20.25.00_Z_41.wav,FLOOD-NFC21C_20160809_202500.wav,12951.7,9.6,FLOOD,Fall 2024,2016-08-10T00:00:51.701Z,,1908795,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.924731969833374,184,-355,150,-313,107,-265,58,
1062000,FLOOD_2016-08-09_20.25.00_Z_41.wav,FLOOD-NFC21C_20160809_202500.wav,12951.7,9.6,FLOOD,Fall 2024,2016-08-10T00:00:51.706Z,,1908796,Upland Sandpiper,uplsan,6.5,8.10000000000036,0,11025,Unreviewed,,,nfc_taxo141,0.924731969833374,184,-355,150,-313,107,-265,58,
1061999,FLOOD_2016-08-09_20.25.00_Z_40.wav,FLOOD-NFC21C_20160809_202500.wav,12613.5,10.4,FLOOD,Fall 2024,2016-08-09T23:55:13.501Z,,1908793,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.905008494853973,178,-361,144,-319,101,-270,53,
1061999,FLOOD_2016-08-09_20.25.00_Z_40.wav,FLOOD-NFC21C_20160809_202500.wav,12613.5,10.4,FLOOD,Fall 2024,2016-08-09T23:55:13.506Z,,1908794,Upland Sandpiper,uplsan,6.5,8.90000000000146,0,11025,Unreviewed,,,nfc_taxo141,0.905008494853973,178,-361,144,-319,101,-270,53,
1061998,FLOOD_2016-08-09_20.25.00_Z_39.wav,FLOOD-NFC21C_20160809_202500.wav,12588.300000000001,8,FLOOD,Fall 2024,2016-08-09T23:54:48.301Z,,1908792,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.90041321516037,177,-361,144,-319,101,-271,52,
1061997,FLOOD_2016-08-09_20.25.00_Z_38.wav,FLOOD-NFC21C_20160809_202500.wav,12490.900000000001,8,FLOOD,Fall 2024,2016-08-09T23:53:10.901Z,,1908791,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.908827722072601,176,-363,142,-321,99,-272,51,
1061996,FLOOD_2016-08-09_20.25.00_Z_37.wav,FLOOD-NFC21C_20160809_202500.wav,12351.5,11.4,FLOOD,Fall 2024,2016-08-09T23:50:51.501Z,,1908789,Upland Sandpiper,uplsan,1.5,6.10000000000036,0,11025,Unreviewed,,,nfc_taxo141,0.903319597244263,174,-365,140,-323,97,-275,48,
1061996,FLOOD_2016-08-09_20.25.00_Z_37.wav,FLOOD-NFC21C_20160809_202500.wav,12351.5,11.4,FLOOD,Fall 2024,2016-08-09T23:50:51.507Z,,1908790,Upland Sandpiper,uplsan,7.30000000000109,9.90000000000146,0,11025,Unreviewed,,,nfc_taxo141,0.908288061618805,174,-365,140,-323,97,-275,48,
1061995,FLOOD_2016-08-09_20.25.00_Z_36.wav,FLOOD-NFC21C_20160809_202500.wav,12152.900000000001,8,FLOOD,Fall 2024,2016-08-09T23:47:32.901Z,,1908788,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.903877913951874,170,-368,136,-326,94,-278,45,
1061994,FLOOD_2016-08-09_20.25.00_Z_35.wav,FLOOD-NFC21C_20160809_202500.wav,12087.1,5.2,FLOOD,Fall 2024,2016-08-09T23:46:27.101Z,,1908787,Upland Sandpiper,uplsan,1.5,3.70000000000073,0,11025,Unreviewed,,,nfc_taxo141,0.921758115291595,169,-370,135,-327,93,-279,44,
1061993,FLOOD_2016-08-09_20.25.00_Z_34.wav,FLOOD-NFC21C_20160809_202500.wav,11152.900000000001,5.6,FLOOD,Fall 2024,2016-08-09T23:30:52.901Z,,1908786,Upland Sandpiper,uplsan,1.5,4.09999999999854,0,11025,Unreviewed,,,nfc_taxo141,0.9164999127388,154,-385,120,-343,77,-295,28,
1061992,FLOOD_2016-08-09_20.25.00_Z_33.wav,FLOOD-NFC21C_20160809_202500.wav,10933.7,7.4,FLOOD,Fall 2024,2016-08-09T23:27:13.701Z,,1908785,Upland Sandpiper,uplsan,1.5,5.89999999999964,0,11025,Unreviewed,,,nfc_taxo141,0.906187057495117,150,-389,116,-347,73,-298,25,
1061991,FLOOD_2016-08-09_20.25.00_Z_32.wav,FLOOD-NFC21C_20160809_202500.wav,10609.7,8,FLOOD,Fall 2024,2016-08-09T23:21:49.701Z,,1908784,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.911164820194244,144,-394,111,-352,68,-304,19,
1061990,FLOOD_2016-08-09_20.25.00_Z_31.wav,FLOOD-NFC21C_20160809_202500.wav,10377.5,6,FLOOD,Fall 2024,2016-08-09T23:17:57.501Z,,1908783,Upland Sandpiper,uplsan,1.5,4.5,0,11025,Unreviewed,,,nfc_taxo141,0.902763843536377,141,-398,107,-356,64,-308,15,
1061989,FLOOD_2016-08-09_20.25.00_Z_30.wav,FLOOD-NFC21C_20160809_202500.wav,10354.300000000001,15.8,FLOOD,Fall 2024,2016-08-09T23:17:34.301Z,,1908780,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.927968204021454,140,-398,106,-356,64,-308,15,
1061989,FLOOD_2016-08-09_20.25.00_Z_30.wav,FLOOD-NFC21C_20160809_202500.wav,10354.300000000001,15.8,FLOOD,Fall 2024,2016-08-09T23:17:34.306Z,,1908781,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.927968204021454,140,-398,106,-356,64,-308,15,
1061989,FLOOD_2016-08-09_20.25.00_Z_30.wav,FLOOD-NFC21C_20160809_202500.wav,10354.300000000001,15.8,FLOOD,Fall 2024,2016-08-09T23:17:34.311Z,,1908782,Upland Sandpiper,uplsan,11.5,14.2999999999993,0,11025,Unreviewed,,,nfc_taxo141,0.927968204021454,140,-398,106,-356,64,-308,15,
1061988,FLOOD_2016-08-09_20.25.00_Z_29.wav,FLOOD-NFC21C_20160809_202500.wav,9913.7,13,FLOOD,Fall 2024,2016-08-09T23:10:13.701Z,,1908778,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.90138190984726,133,-406,99,-364,56,-315,8,
1061988,FLOOD_2016-08-09_20.25.00_Z_29.wav,FLOOD-NFC21C_20160809_202500.wav,9913.7,13,FLOOD,Fall 2024,2016-08-09T23:10:13.706Z,,1908779,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.90138190984726,133,-406,99,-364,56,-315,8,
1061987,FLOOD_2016-08-09_20.25.00_Z_28.wav,FLOOD-NFC21C_20160809_202500.wav,9873.900000000001,10.2,FLOOD,Fall 2024,2016-08-09T23:09:33.901Z,,1908776,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.947622776031494,132,-406,98,-364,56,-316,7,
1061987,FLOOD_2016-08-09_20.25.00_Z_28.wav,FLOOD-NFC21C_20160809_202500.wav,9873.900000000001,10.2,FLOOD,Fall 2024,2016-08-09T23:09:33.906Z,,1908777,Upland Sandpiper,uplsan,6.5,8.69999999999891,0,11025,Unreviewed,,,nfc_taxo141,0.947622776031494,132,-406,98,-364,56,-316,7,
1061986,FLOOD_2016-08-09_20.25.00_Z_27.wav,FLOOD-NFC21C_20160809_202500.wav,9810.300000000001,7.2,FLOOD,Fall 2024,2016-08-09T23:08:30.301Z,,1908775,Upland Sandpiper,uplsan,1.5,5.69999999999891,0,11025,Unreviewed,,,nfc_taxo141,0.900143384933472,131,-408,97,-365,55,-317,6,
1061985,FLOOD_2016-08-09_20.25.00_Z_26.wav,FLOOD-NFC21C_20160809_202500.wav,9734.300000000001,28,FLOOD,Fall 2024,2016-08-09T23:07:14.301Z,,1908770,Upland Sandpiper,uplsan,1.5,6.5,0,11025,Unreviewed,,,nfc_taxo141,0.906165838241577,130,-409,96,-367,53,-318,5,
1061985,FLOOD_2016-08-09_20.25.00_Z_26.wav,FLOOD-NFC21C_20160809_202500.wav,9734.300000000001,28,FLOOD,Fall 2024,2016-08-09T23:07:14.306Z,,1908771,Upland Sandpiper,uplsan,6.5,11.5,0,11025,Unreviewed,,,nfc_taxo141,0.906165838241577,130,-409,96,-367,53,-318,5,
1061985,FLOOD_2016-08-09_20.25.00_Z_26.wav,FLOOD-NFC21C_20160809_202500.wav,9734.300000000001,28,FLOOD,Fall 2024,2016-08-09T23:07:14.311Z,,1908772,Upland Sandpiper,uplsan,11.5,16.5,0,11025,Unreviewed,,,nfc_taxo141,0.906165838241577,130,-409,96,-367,53,-318,5,
